,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
0,1000.0,854.5,760.16,695.625,635.83,585.875,526.54,481.095,440.98,397.5,372.965,348.465,316.38,299.1,283.18,257.24,242.485,232.165,222.005,212.195,202.57,188.575,178.415,165.945,159.895,148.16,135.475,133.945,132.165,129.265,122.14,117.665,107.905,101.95,92.87,91.86,83.795,78.045,74.405,72.725,65.525,65.615,61.44,55.79,51.475,50.2,43.21,41.56,37.725,35.905,38.11,37.755,34.005,30.235,29.655,27.475,28.67,25.915,22.48,22.005,22.845,25.385,23.18,22.24,21.995,18.38,16.32,15.265,13.735,13.11,13.7,12.72,12.49,12.375,11.55,11.535,10.71,8.895,9.67,8.26,8.845,7.93,6.9,6.78,7.065,5.635,4.805,4.88,5.46,4.595,4.68,5.15,5.135,6.31,5.9,5.08,4.655,3.47,4.27,3.47,3.37,2.76,5.05,4.45,3.645,3.435,2.63,2.415,2.01,1.21,1.905,2.595,2.69,2.085,1.68,1.27,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1000.0,885.1,784.4,691.0,617.2,532.8,496.0,441.9,389.1,348.5,308.4,278.3,244.2,215.9,190.8,170.6,161.9,145.8,133.8,115.2,103.6,94.0,83.7,77.5,73.5,67.7,62.1,57.5,54.4,51.8,48.4,46.5,44.0,42.1,37.2,36.8,33.7,31.2,31.6,29.5,26.9,24.4,22.5,20.8,18.6,17.4,16.0,13.2,11.1,9.6,7.7,6.1,5.4,5.0,4.9,4.1,3.1,2.2,1.8,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1000.0,886.41,778.305,689.04,611.38,560.665,480.765,436.74,377.865,337.14,300.235,264.115,234.225,206.365,182.94,164.94,149.245,130.365,121.665,111.03,101.66,90.495,81.0,71.37,70.485,65.17,59.52,55.26,53.66,48.495,44.46,40.185,40.745,33.33,30.065,24.415,23.79,22.46,18.405,14.64,13.805,11.815,10.155,7.395,7.37,6.975,5.855,5.29,3.57,2.925,2.655,1.605,2.115,1.685,1.635,1.585,1.535,1.29,0.655,0.605,0.945,0.35,0.91,0.885,0.665,1.03,1.395,1.175,1.15,0.735,0.905,0.685,1.05,1.025,1.195,0.975,0.95,0.73,0.9,1.07,0.655,0.63,0.8,0.775,0.75,0.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1000.0,819.9,743.4,680.7,603.2,537.1,495.9,458.7,428.4,413.1,392.9,365.4,345.9,320.4,300.9,291.6,274.5,266.6,252.0,240.5,230.5,232.2,217.3,197.8,196.8,189.5,182.3,167.4,163.5,156.2,156.0,152.0,150.4,153.9,151.8,154.0,146.7,142.2,127.1,120.6,111.8,106.9,107.1,107.7,102.0,95.4,92.6,84.6,84.0,77.8,72.5,66.0,64.9,60.8,54.9,51.1,45.5,42.9,37.8,36.0,35.4,33.6,32.1,27.9,25.6,26.0,30.0,29.5,31.7,32.1,35.2,33.8,29.7,29.2,27.8,30.9,31.3,29.0,26.7,26.2,25.7,24.3,24.8,26.2,25.8,25.4,25.9,24.6,25.1,23.8,25.2,23.0,23.5,23.4,23.1,22.8,23.4,22.2,21.0,20.7,18.6,16.5,18.0,17.7,15.6,14.4,14.1,12.8,12.6,10.6,9.5,9.3,8.2,8.9,7.8,8.5,8.3,7.2,7.9,8.6,6.6,7.3,6.2,5.1,5.8,7.4,6.3,4.3,3.2,2.4,3.2,3.1,3.0,2.0,2.8,4.5,3.5,3.4,3.3,2.3,3.1,3.9,4.7,6.4,5.4,4.4,6.1,5.1,4.1,3.1,3.9,4.7,3.7,2.7,3.5,2.5,3.3,4.1,4.0,3.9,3.8,3.7,4.5,3.5,3.4,4.2,4.1,3.1,2.1,2.9,1.9,0.9,1.7,1.6,0.6,2.3,1.3,1.2,1.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
