,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
0,1000.0,787.49,689.69,605.0,569.91,521.11,471.7,463.61,427.51,396.58,373.76,359.96,334.33,313.07,288.12,273.78,261.56,255.01,237.29,223.66,207.68,197.21,192.35,181.62,171.86,160.95,146.38,144.5,140.82,134.97,130.31,135.38,138.5,130.07,131.83,129.1,126.92,124.35,123.23,119.09,114.14,114.33,112.48,106.9,103.06,94.73,95.58,89.39,88.93,82.37,83.56,84.33,81.72,80.42,76.46,72.83,70.48,66.9,68.95,70.04,68.15,62.23,60.87,57.82,63.33,64.47,63.39,63.09,61.4,57.95,54.64,53.36,46.87,43.0,43.15,40.25,38.2,38.34,37.26,35.78,33.93,33.65,35.03,34.36,31.92,29.03,26.2,27.33,26.45,25.85,23.41,21.37,20.73,19.88,19.44,18.81,15.17,15.33,16.87,14.21,13.99,12.76,12.13,10.89,13.88,15.45,15.66,14.06,13.24,12.43,12.01,14.8,13.19,12.38,11.58,10.37,10.96,10.15,8.93,8.13,7.7,9.07,8.65,6.65,5.44,5.02,3.41,2.21,1.8,4.36,5.74,4.93,2.93,3.53,2.32,2.29,2.25,1.43,2.82,1.21,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1000.0,810.0,628.0,527.6,454.4,396.0,356.4,308.4,267.2,233.6,204.8,175.6,156.4,146.4,124.8,106.0,97.2,85.6,83.6,74.4,65.2,52.8,49.6,38.4,36.4,30.8,26.8,25.2,23.6,22.0,22.8,22.4,21.6,20.4,18.8,17.2,16.0,14.8,15.6,13.2,12.8,12.8,13.6,13.6,13.2,12.8,10.0,8.8,6.4,4.0,2.8,1.6,0.8,1.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1000.0,761.73,638.84,520.91,442.56,375.45,315.63,261.42,234.03,193.2,175.02,154.65,146.66,124.23,105.55,88.6,76.44,72.49,64.27,60.87,55.44,54.2,57.24,50.8,44.66,40.71,41.14,37.77,34.89,32.89,30.29,28.02,27.86,24.97,19.86,20.09,18.91,20.07,19.28,18.1,15.39,12.0,10.4,7.86,8.05,8.24,8.43,6.27,6.16,6.45,7.52,7.42,6.54,7.61,7.9,8.97,9.26,7.21,7.5,7.01,8.08,6.81,7.49,6.61,5.34,4.18,2.96,2.52,2.08,2.03,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1000.0,723.6,641.2,573.0,538.2,477.8,439.6,414.6,390.6,385.6,367.2,323.8,298.0,293.4,303.6,283.4,264.6,245.6,220.0,222.6,220.8,226.8,235.8,230.8,220.4,219.6,213.0,201.0,183.0,183.8,182.6,178.2,188.6,201.2,194.4,191.6,200.8,200.4,197.2,195.8,192.6,196.8,195.6,190.8,191.4,183.0,174.0,171.2,168.4,160.2,157.6,155.0,163.2,169.6,163.4,157.2,161.8,157.4,149.4,143.4,144.6,149.4,141.6,138.4,138.0,134.0,131.8,129.6,125.6,123.4,119.4,122.6,125.8,117.6,115.6,113.6,99.0,102.8,104.8,94.8,97.0,95.6,88.8,82.0,78.6,81.0,80.0,79.0,83.4,80.6,81.4,78.6,72.2,71.2,73.8,72.8,68.2,63.6,60.8,59.8,58.8,59.6,53.2,55.8,53.0,52.0,45.6,46.4,47.2,48.0,52.4,53.2,46.8,53.0,48.8,48.0,50.8,44.6,42.0,39.4,38.6,39.6,33.4,33.0,32.4,35.4,29.4,28.8,26.4,22.2,21.6,19.2,18.6,19.8,17.4,14.2,10.2,7.6,5.6,3.6,5.2,5.0,4.8,2.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
