,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,1000.0,998.9593499999986,997.9971500000003,996.7350500000001,995.5967,994.2084000000006,993.0168499999996,991.6762000000001,990.5440999999988,989.205650000002,987.9294499999994,986.7302999999999,985.1741500000003,984.0288000000002,982.9420999999988,981.6868499999997,980.7138999999999,979.3868000000004,978.0512000000003,976.8341499999997,975.5725000000004,974.3446999999984,973.2774,971.7749500000003,970.5976000000005,969.2851500000005,968.1854500000011,967.1013499999992,966.1742500000013,965.0920999999994,964.1107500000003,962.7027500000003,961.6418999999999,960.0772499999983,958.8763500000006,957.7736500000003,956.3971999999993,954.9422499999994,953.4867999999992,952.3952499999997,951.5774500000007,950.2168999999991,949.1384,947.8984999999997,946.7402000000002,945.3499499999987,944.0808500000015,943.2203000000003,942.3360499999992,940.9748000000001,939.9223999999999,938.5461500000009,937.2630000000014,935.8162499999995,934.5076999999993,933.7819000000002,932.9020500000005,931.305600000001,930.2224499999998,928.9537000000013,927.68015,926.7324499999999,925.6827499999982,924.2930000000007,923.0249999999988,921.8658999999997,920.7977000000003,919.6974500000003,918.8257499999996,917.5746499999997,916.4747500000009,915.3932499999992,914.1330500000001,912.7994000000016,911.75515,910.4167499999993,909.6842999999997,908.3428500000009,907.0173499999999,906.0284999999999,904.7794000000006,903.8001000000019,902.5657499999999,901.077749999999,899.8265000000011,898.4441999999995,897.3216499999993,896.1071000000007,894.6798000000007,893.5216499999988,892.4149999999983,891.2252499999997,890.3358500000002,889.3894000000009,888.2179500000002,886.8995000000009,885.9978499999993,884.6604000000015,883.416199999999,882.480449999999,881.5234499999996
1,1000.0,998.83,997.746,996.68,995.564,994.516,993.638,992.652,991.604,990.556,989.546,988.816,987.684,986.682,985.63,984.59,983.602,982.554,981.512,980.398,979.394,978.276,977.294,976.2,975.282,974.202,972.938,971.936,970.708,969.524,968.496,967.496,966.436,965.218,963.932,962.734,961.746,960.668,959.666,958.512,957.492,956.386,955.394,954.238,953.074,951.872,950.824,949.68,948.63,947.618,946.56,945.608,944.672,943.61,942.436,941.336,940.106,939.012,937.902,936.89,935.764,934.662,933.612,932.488,931.464,930.438,929.212,927.996,926.85,925.7,924.45,923.42,922.578,921.246,920.128,919.054,917.83,916.802,915.648,914.428,913.31,912.144,910.986,909.95,908.808,907.672,906.64,905.558,904.454,903.354,902.298,901.174,900.0,898.846,897.802,896.704,895.56,894.448,893.382,892.282,891.206
2,1000.0,998.7792499999989,997.7395000000002,996.6607499999994,995.64635,994.5051999999982,993.3445499999999,992.2502000000001,991.1031999999996,990.0244500000008,988.9242499999982,987.6056500000009,986.5522499999987,985.4247500000012,984.3089499999995,983.2126499999995,982.0831999999995,981.0590500000004,980.0407500000002,978.9327500000004,977.8734999999992,976.8863999999999,975.6906499999993,974.7191499999999,973.6091999999999,972.5772500000004,971.5940499999994,970.43535,969.3800000000016,968.3812000000006,967.2341999999999,966.1242499999993,965.1508,964.3391999999981,963.4028000000008,962.4469000000006,961.3876499999985,960.2894000000013,959.2906000000002,958.244999999999,957.0921499999998,956.1421000000003,954.9366,953.9514499999993,952.9506999999998,952.0376999999992,951.0116000000002,949.9660000000006,948.8989499999986,947.8825999999998,946.9013499999999,945.7874999999999,944.5976,943.6417,942.6428999999998,941.49785,940.4210499999997,939.4807500000005,938.4702499999987,937.3174000000001,936.3692999999982,935.3314999999996,934.2917499999998,933.2968500000003,932.2980500000001,931.2017499999998,930.1171500000007,929.1202999999992,928.1020000000003,927.1441500000004,926.1901999999995,925.1485000000008,923.9059499999997,923.1352999999998,922.1228499999997,921.1104000000004,920.1057499999995,919.0055499999996,918.0555000000004,917.1425000000002,916.0988500000007,915.0961499999995,914.0661499999989,913.05175,912.0451500000004,911.1126500000003,910.0826500000003,909.0585000000001,907.931000000002,906.8541999999991,905.8124999999999,904.8292999999998,903.7407999999979,902.7361499999993,901.5989000000005,900.6664000000006,899.6012999999994,898.6297999999992,897.5334999999988,896.4469499999993,895.5257999999992
3,1000.0,998.63,997.153,995.775,994.325,993.154,991.308,989.642,988.498,987.039,985.508,983.725,982.527,981.086,979.816,978.402,976.907,975.196,973.431,972.404,970.657,969.09,967.874,966.127,964.227,962.696,961.768,960.471,959.714,958.498,957.264,955.733,953.842,951.915,950.87,949.519,947.7,946.466,944.431,943.296,942.053,940.261,939.135,937.73,936.433,934.902,933.2,932.02,930.516,928.607,926.743,925.014,923.564,921.601,920.34,919.421,918.772,916.881,915.386,914.107,912.396,910.991,909.361,907.857,905.921,904.444,903.813,902.732,901.435,899.877,898.751,897.04,895.41,893.807,892.357,890.709,889.7,888.25,886.674,885.224,883.918,882.639,881.45,879.64,878.271,876.533,874.777,873.219,872.237,871.003,869.409,867.851,867.004,865.68,864.473,862.564,861.474,859.808,858.511,857.322,856.377
