1.1, 1.2, 1.3, 1.4, 1.5, 1.6, 1.7, 1.8, 1.9, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0, 7.5, 10
44.56%, 44.56%, 44.56%, 44.56%, 33.88%, 26.06%, 26.06%, 26.06%, 26.02%, 20.65%, 17.10%, 15.79%, 15.32%, 15.16%, 14.63%, 12.76%, 6.82%, 4.22%
