1.1, 1.2, 1.3, 1.4, 1.5, 1.6, 1.7, 1.8, 1.9, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0, 7.5, 10
63.17%, 55.50%, 48.92%, 41.87%, 35.10%, 30.30%, 26.62%, 23.35%, 20.12%, 17.60%, 8.97%, 4.41%, 1.99%, 1.02%, 0.47%, 0.18%, 0.01%, 0.00%
