1.1, 1.2, 1.3, 1.4, 1.5, 1.6, 1.7, 1.8, 1.9, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0, 7.5, 10
62.32%, 43.08%, 29.53%, 20.12%, 13.41%, 9.02%, 6.22%, 4.40%, 2.92%, 2.02%, 0.25%, 0.01%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
