1.1, 1.2, 1.3, 1.4, 1.5, 1.6, 1.7, 1.8, 1.9, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0, 7.5, 10
40.04%, 40.04%, 40.04%, 40.04%, 40.04%, 40.04%, 40.04%, 40.04%, 37.49%, 37.49%, 26.76%, 21.99%, 18.75%, 16.06%, 13.29%, 11.85%, 6.03%, 3.43%
